ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
157,Delhi,Delhi,Rohini,Apartment,2,860,46.84,5580,2022,Semi-Furnished,0,1,3,3,0,2,Covered,Yes,"Lift, CCTV, Pool",East,Owner,1 Month
158,Delhi,Delhi,Punjabi Bagh,Villa,3,1274,116.85,10384,2005,Unfurnished,1,6,20,0,0,2,Covered,Yes,Power Backup,South,Owner,Immediate
159,Delhi,Delhi,Noida Sec 18,Apartment,3,1355,76.76,6119,2006,Unfurnished,3,7,19,1,1,2,Covered,Yes,Pool,West,Owner,1 Month
160,Delhi,Delhi,South Extension,Apartment,2,939,116.62,14471,1998,Semi-Furnished,1,4,27,3,1,2,No,No,Playground,West,Agent,1 Month
161,Delhi,Delhi,Greater Kailash,Builder_Floor,2,907,205.25,21614,2013,Furnished,1,5,12,1,1,3,Covered,No,"Pool, Power Backup, Lift",South,Owner,Immediate
162,Delhi,Delhi,Pitampura,Builder_Floor,4,1922,143.26,7352,2016,Unfurnished,1,6,9,4,1,2,Covered,Yes,CCTV,West,Owner,3+ Months
163,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1457,192.48,13688,2016,Unfurnished,2,7,9,5,1,3,Open,No,Gym,North,Builder,1 Month
164,Delhi,Delhi,Greater Kailash,Apartment,3,1259,265.51,20535,2015,Unfurnished,2,5,10,2,3,1,Covered,Yes,"Community Hall, Clubhouse, Power Backup",East,Owner,1 Month
165,Delhi,Delhi,Vasant Kunj,Apartment,3,1074,144.43,14979,1991,Semi-Furnished,2,5,34,7,0,3,Covered,No,"Garden, Lift",East,Owner,1 Month
166,Delhi,Delhi,Karol Bagh,Apartment,2,995,79.53,8011,2018,Semi-Furnished,2,2,7,4,1,3,Covered,No,Gym,South,Agent,1 Month
167,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1592,234.65,14416,2017,Unfurnished,1,4,8,4,5,2,Covered,No,"CCTV, Pool, Lift, Playground",South,Owner,Immediate
168,Delhi,Delhi,Saket,Apartment,2,856,88.19,12071,1994,Unfurnished,2,3,31,6,0,2,Covered,Yes,"Power Backup, Lift, Playground",West,Owner,Immediate
169,Delhi,Delhi,Greater Kailash,Apartment,4,1570,196.33,12669,2009,Unfurnished,4,4,16,3,4,2,Covered,Yes,"Gym, Garden, Power Backup",South,Owner,Immediate
170,Delhi,Delhi,Rohini,Apartment,2,868,59.61,6395,2024,Unfurnished,2,3,1,5,1,2,Covered,Yes,"Lift, Power Backup, Playground",North,Agent,3+ Months
171,Delhi,Delhi,Gurgaon MG Road,Apartment,2,990,137.43,13079,2022,Unfurnished,3,8,3,1,1,2,Open,Yes,"Garden, Gym",North,Builder,Immediate
172,Delhi,Delhi,Saket,Apartment,2,1035,125.32,12247,2019,Unfurnished,3,7,6,5,1,2,Open,Yes,"Community Hall, Lift",North,Builder,Immediate
173,Delhi,Delhi,Lajpat Nagar,Builder_Floor,3,1220,121.65,10048,2005,Semi-Furnished,0,3,20,4,0,2,Open,Yes,"Gym, Clubhouse",South,Agent,Immediate
174,Delhi,Delhi,Greater Kailash,Apartment,3,1328,137.71,12459,2000,Unfurnished,1,2,25,2,3,3,Open,Yes,Community Hall,South,Owner,1 Month
175,Delhi,Delhi,Janakpuri,Independent_House,2,915,47.3,5141,1996,Furnished,3,3,29,2,1,3,Open,Yes,"Garden, Clubhouse, Gym",East,Agent,1 Month
176,Delhi,Delhi,Pitampura,Apartment,3,1365,85.3,6967,2007,Unfurnished,3,6,18,9,2,1,Open,No,CCTV,East,Owner,2 Months
177,Delhi,Delhi,Noida Sec 18,Apartment,3,1296,55.66,4764,1995,Unfurnished,3,8,30,3,1,2,Covered,Yes,"Community Hall, CCTV, Gym, Clubhouse",South,Owner,Immediate
178,Delhi,Delhi,Janakpuri,Apartment,3,1440,92.36,6621,2021,Unfurnished,0,1,4,2,2,1,Open,Yes,"Gym, Garden",West,Owner,3+ Months
179,Delhi,Delhi,Noida Sec 18,Independent_House,5,2481,138.49,5799,2009,Furnished,4,4,16,2,1,2,Covered,Yes,"Garden, Pool, Clubhouse, Lift",East,Builder,1 Month
180,Delhi,Delhi,Noida Sec 18,Apartment,1,493,24.93,5158,2003,Semi-Furnished,0,4,22,6,1,1,Open,Yes,"Lift, Gym",West,Owner,Immediate
181,Delhi,Delhi,Lajpat Nagar,Builder_Floor,1,487,33.76,8193,1996,Semi-Furnished,1,2,29,4,0,2,Open,No,"Garden, Gym",North,Owner,Immediate
182,Delhi,Delhi,Greater Kailash,Builder_Floor,2,932,174.13,19616,2016,Unfurnished,3,4,9,4,3,1,Covered,No,,West,Owner,Immediate
183,Delhi,Delhi,South Extension,Apartment,2,642,92.53,15697,2005,Unfurnished,2,7,20,2,2,2,Open,No,"Playground, Clubhouse, Community Hall",South,Builder,Immediate
184,Delhi,Delhi,Saket,Villa,4,1818,175.2,9182,2021,Semi-Furnished,1,4,4,4,1,2,Covered,No,"Pool, Lift",East,Owner,2 Months
185,Delhi,Delhi,Karol Bagh,Apartment,2,990,89.71,9036,2020,Unfurnished,0,1,5,5,2,2,Covered,Yes,"Pool, CCTV, Playground",East,Owner,Immediate
186,Delhi,Delhi,Noida Sec 18,Apartment,3,1112,54.53,4919,2024,Unfurnished,1,3,1,1,2,1,Covered,No,Garden,East,Owner,1 Month
187,Delhi,Delhi,South Extension,Apartment,3,1507,245.19,16054,2017,Unfurnished,1,1,8,3,0,1,No,Yes,Pool,East,Owner,1 Month
188,Delhi,Delhi,Rohini,Apartment,1,435,21.16,5628,1990,Furnished,1,5,35,2,1,2,Open,Yes,"Lift, Garden",East,Builder,Immediate
189,Delhi,Delhi,Connaught Place,Apartment,2,986,220.77,19980,2023,Furnished,0,3,2,4,2,2,Covered,Yes,Garden,East,Owner,1 Month
190,Delhi,Delhi,Connaught Place,Apartment,3,1320,213.54,15259,2022,Furnished,0,1,3,2,2,1,Covered,No,"Garden, Pool, Playground",West,Owner,Immediate
191,Delhi,Delhi,Mayur Vihar,Builder_Floor,2,782,48.36,6443,2013,Furnished,2,2,12,3,1,1,Open,No,"CCTV, Gym",West,Agent,1 Month
192,Delhi,Delhi,Janakpuri,Apartment,1,572,35.68,6502,2013,Semi-Furnished,1,6,12,2,4,2,Covered,Yes,Power Backup,South,Builder,Immediate
193,Delhi,Delhi,South Extension,Independent_House,2,709,71.05,12178,1991,Semi-Furnished,1,6,34,1,1,3,Open,No,"Pool, CCTV, Power Backup",East,Owner,Immediate
194,Delhi,Delhi,Lajpat Nagar,Apartment,3,1073,105.66,11106,1999,Unfurnished,0,1,26,6,1,3,Open,Yes,"Lift, Power Backup",North,Owner,Immediate
195,Delhi,Delhi,Vasant Kunj,Apartment,2,844,90.25,12721,1993,Semi-Furnished,0,1,32,4,2,2,Open,No,"CCTV, Lift, Garden",West,Owner,Immediate
196,Delhi,Delhi,Lajpat Nagar,Apartment,4,1835,174.35,9982,1999,Furnished,3,6,26,2,4,2,Covered,Yes,"Clubhouse, Power Backup",East,Owner,2 Months
197,Delhi,Delhi,Dwarka,Apartment,4,1898,97.03,5807,1992,Semi-Furnished,6,8,33,3,2,1,Open,No,"CCTV, Pool, Lift",East,Owner,3+ Months
198,Delhi,Delhi,Saket,Apartment,3,1311,124.0,10207,2005,Furnished,0,1,20,3,4,1,Covered,No,"Clubhouse, Garden",South,Agent,Immediate
199,Delhi,Delhi,Vasant Kunj,Apartment,3,1624,212.69,15335,2006,Unfurnished,0,1,19,5,5,3,Covered,No,,South,Owner,2 Months
200,Delhi,Delhi,South Extension,Independent_House,2,1004,157.39,15935,1993,Furnished,3,8,32,2,3,2,Covered,No,"Garden, Lift",South,Agent,Immediate
201,Delhi,Delhi,Noida Sec 18,Apartment,2,1054,64.46,6333,2005,Unfurnished,3,6,20,6,1,3,Covered,Yes,,West,Owner,Immediate
202,Delhi,Delhi,Connaught Place,Apartment,3,1244,271.62,21764,2024,Unfurnished,3,8,1,4,3,2,Open,Yes,"Community Hall, Lift",West,Owner,Immediate
203,Delhi,Delhi,Vasant Kunj,Builder_Floor,1,626,66.75,10413,2007,Furnished,1,5,18,2,0,2,Open,Yes,"Garden, Gym, Power Backup",South,Owner,2 Months
204,Delhi,Delhi,Mayur Vihar,Villa,1,520,21.61,4661,2004,Unfurnished,1,3,21,2,0,3,No,Yes,"Clubhouse, Lift",East,Agent,Immediate
205,Delhi,Delhi,Pitampura,Apartment,4,1455,96.25,7342,2002,Unfurnished,3,7,23,1,0,2,Covered,Yes,"Clubhouse, Community Hall",North,Owner,Immediate
206,Delhi,Delhi,Mayur Vihar,Apartment,2,1029,55.8,6193,2001,Unfurnished,2,2,24,4,3,1,Open,No,"Gym, Lift",North,Owner,3+ Months
207,Delhi,Delhi,Noida Sec 18,Apartment,2,817,51.1,6959,1998,Unfurnished,2,5,27,2,3,3,No,No,"Garden, Lift, Gym",South,Owner,1 Month
208,Delhi,Delhi,Janakpuri,Apartment,2,987,74.61,7920,2015,Unfurnished,0,1,10,2,1,2,No,No,Clubhouse,North,Agent,Immediate
209,Delhi,Delhi,Punjabi Bagh,Villa,2,676,47.28,7817,2000,Unfurnished,0,5,25,4,5,2,Open,Yes,"Pool, Playground",South,Owner,Immediate
210,Delhi,Delhi,Lajpat Nagar,Apartment,2,949,102.9,10448,2014,Semi-Furnished,3,4,11,5,1,3,Covered,Yes,"Community Hall, CCTV",North,Agent,1 Month
211,Delhi,Delhi,Karol Bagh,Apartment,4,1759,150.07,8629,2018,Furnished,0,2,7,3,3,1,Covered,Yes,"Lift, Garden",West,Owner,Immediate
212,Delhi,Delhi,Mayur Vihar,Apartment,5,2598,182.11,7288,2020,Unfurnished,6,11,5,4,2,1,Open,Yes,"Gym, Lift",South,Agent,Immediate
213,Delhi,Delhi,Karol Bagh,Apartment,4,1880,187.13,10334,2008,Semi-Furnished,0,1,17,2,2,2,Open,Yes,,North,Owner,Immediate
214,Delhi,Delhi,Janakpuri,Apartment,3,1380,91.33,7101,2002,Furnished,1,2,23,3,1,2,No,Yes,,North,Owner,Immediate
215,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1421,132.93,9386,2024,Semi-Furnished,2,5,1,1,4,2,Covered,Yes,"Power Backup, Playground, Gym",East,Owner,Immediate
216,Delhi,Delhi,Pitampura,Apartment,1,592,43.97,7745,2024,Semi-Furnished,0,4,1,2,2,1,Covered,Yes,"Community Hall, Power Backup",South,Owner,Immediate
217,Delhi,Delhi,Connaught Place,Apartment,3,962,187.54,18198,2023,Unfurnished,1,1,2,1,4,3,Covered,No,"Garden, Clubhouse, CCTV",South,Owner,Immediate
218,Delhi,Delhi,Other,Villa,3,1405,57.84,4479,1999,Unfurnished,2,4,26,1,5,3,No,Yes,"CCTV, Community Hall",East,Agent,Immediate
219,Delhi,Delhi,Mayur Vihar,Builder_Floor,1,532,28.09,5130,2023,Unfurnished,0,3,2,1,1,1,Open,Yes,Gym,North,Owner,Immediate
220,Delhi,Delhi,Janakpuri,Apartment,3,1386,109.28,7314,2016,Semi-Furnished,3,7,9,4,4,2,Covered,Yes,Garden,West,Owner,2 Months
221,Delhi,Delhi,Greater Kailash,Builder_Floor,2,809,160.01,19763,2007,Unfurnished,0,2,18,3,2,3,Covered,Yes,Power Backup,North,Agent,Immediate
222,Delhi,Delhi,Janakpuri,Builder_Floor,3,1514,111.17,7761,2010,Semi-Furnished,3,7,15,2,4,2,Covered,Yes,"CCTV, Power Backup, Community Hall, Playground",East,Agent,Immediate
223,Delhi,Delhi,Rohini,Apartment,2,930,52.12,6605,1998,Unfurnished,0,1,27,4,2,1,Open,No,Clubhouse,North,Owner,3+ Months
224,Delhi,Delhi,Pitampura,Builder_Floor,2,982,70.02,7172,2022,Semi-Furnished,0,5,3,6,2,1,Covered,Yes,"Garden, Power Backup",East,Owner,2 Months
225,Delhi,Delhi,Lajpat Nagar,Apartment,4,1866,168.45,9877,1991,Semi-Furnished,1,5,34,5,2,3,Covered,Yes,"Clubhouse, Community Hall, Garden",West,Owner,2 Months
226,Delhi,Delhi,Mayur Vihar,Apartment,3,1172,52.63,4848,1998,Unfurnished,0,1,27,2,1,2,Open,Yes,"Playground, CCTV, Clubhouse, Garden",West,Owner,Immediate
227,Delhi,Delhi,Pitampura,Apartment,4,1781,98.79,5979,1996,Furnished,5,7,29,4,5,2,Open,Yes,"Gym, Power Backup, Pool",East,Agent,1 Month
228,Delhi,Delhi,Connaught Place,Builder_Floor,2,980,204.59,21408,2009,Furnished,1,1,16,2,4,3,Open,No,"Lift, Garden, Community Hall",North,Owner,3+ Months
229,Delhi,Delhi,Lajpat Nagar,Apartment,3,1521,139.98,11374,1992,Unfurnished,4,5,33,4,2,2,Open,No,"Power Backup, Lift",East,Agent,2 Months
230,Delhi,Delhi,Connaught Place,Apartment,2,799,169.01,24258,1998,Unfurnished,2,6,27,4,3,3,Covered,No,"Lift, Gym, Power Backup",East,Owner,2 Months
231,Delhi,Delhi,Noida Sec 18,Apartment,4,1763,80.88,4778,2008,Semi-Furnished,0,3,17,3,2,1,Open,Yes,Gym,West,Agent,Immediate
232,Delhi,Delhi,Connaught Place,Apartment,2,876,163.23,20575,1993,Unfurnished,0,1,32,0,3,3,Covered,No,"Power Backup, Garden, Community Hall",South,Builder,Immediate
233,Delhi,Delhi,Vasant Kunj,Apartment,2,807,68.28,10305,1990,Semi-Furnished,0,1,35,1,2,2,Covered,No,"Gym, Garden, Playground",West,Owner,Immediate
234,Delhi,Delhi,Mayur Vihar,Apartment,2,915,41.83,4771,2002,Unfurnished,0,2,23,1,1,3,Open,Yes,"Pool, Clubhouse, Gym",East,Owner,Immediate
235,Delhi,Delhi,Gurgaon MG Road,Apartment,2,658,74.57,13105,1992,Semi-Furnished,1,4,33,3,2,2,Open,Yes,"Garden, Lift, Clubhouse, Community Hall",South,Owner,3+ Months
236,Delhi,Delhi,South Extension,Apartment,1,489,70.02,14854,1998,Semi-Furnished,0,4,27,6,2,2,Covered,No,"Pool, CCTV",East,Builder,1 Month
237,Delhi,Delhi,Vasant Kunj,Apartment,1,598,53.49,10174,1991,Furnished,0,3,34,3,1,2,Covered,Yes,"Garden, Clubhouse, Lift",North,Owner,1 Month
238,Delhi,Delhi,Pitampura,Apartment,2,865,56.01,6824,1998,Semi-Furnished,0,4,27,5,1,2,Covered,Yes,"Gym, Power Backup",South,Owner,1 Month
239,Delhi,Delhi,South Extension,Apartment,5,2556,384.68,15620,2016,Semi-Furnished,0,4,9,5,5,2,Covered,No,Lift,South,Owner,1 Month
240,Delhi,Delhi,Connaught Place,Apartment,4,1706,183.76,12139,1999,Unfurnished,4,4,26,4,2,2,Covered,Yes,"Clubhouse, Power Backup",East,Owner,Immediate
241,Delhi,Delhi,South Extension,Independent_House,4,1835,241.88,13606,2013,Unfurnished,2,5,12,4,5,2,Covered,No,"Pool, Community Hall",South,Owner,Immediate
242,Delhi,Delhi,Greater Kailash,Apartment,3,1306,171.03,13988,1995,Semi-Furnished,2,3,30,2,1,1,Covered,Yes,"CCTV, Power Backup",West,Owner,1 Month
243,Delhi,Delhi,Dwarka,Apartment,3,1447,84.31,6037,2000,Furnished,4,7,25,2,0,3,Open,Yes,"CCTV, Lift, Playground, Pool",South,Owner,Immediate
244,Delhi,Delhi,Connaught Place,Apartment,3,1257,299.56,24690,2010,Furnished,4,9,15,3,3,2,Open,No,"Lift, Gym",West,Owner,Immediate
245,Delhi,Delhi,Greater Kailash,Apartment,3,1279,173.92,14555,1993,Furnished,1,5,32,3,3,3,Open,No,"Gym, Power Backup",East,Owner,3+ Months
246,Delhi,Delhi,Saket,Apartment,2,882,100.21,12208,2015,Unfurnished,0,3,10,4,2,2,Open,Yes,,West,Owner,Immediate
247,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1279,149.97,10364,2016,Furnished,4,4,9,3,3,3,Open,No,"Playground, Clubhouse, Lift",West,Agent,Immediate
248,Delhi,Delhi,Saket,Apartment,2,961,96.96,10070,2020,Unfurnished,2,7,5,0,1,2,Covered,No,Pool,East,Owner,1 Month
249,Delhi,Delhi,South Extension,Apartment,3,1406,223.58,16041,1996,Furnished,1,4,29,3,4,1,Open,No,"Gym, Playground",South,Owner,3+ Months
250,Delhi,Delhi,Noida Sec 18,Builder_Floor,3,1438,98.56,6299,2011,Furnished,3,3,14,1,3,3,Open,Yes,"Power Backup, Community Hall",South,Agent,Immediate
251,Delhi,Delhi,Punjabi Bagh,Apartment,3,1234,98.99,7567,2020,Unfurnished,1,6,5,5,3,2,Open,Yes,"CCTV, Lift",West,Owner,1 Month
252,Delhi,Delhi,Pitampura,Apartment,2,758,37.35,5134,2011,Unfurnished,1,2,14,1,1,1,Open,No,"Community Hall, Playground, CCTV",East,Builder,3+ Months
253,Delhi,Delhi,Vasant Kunj,Apartment,2,1060,175.28,17552,2008,Unfurnished,1,6,17,6,3,2,No,Yes,"Lift, Gym, CCTV",East,Owner,Immediate
254,Delhi,Delhi,Mayur Vihar,Apartment,3,1388,81.8,5066,2024,Semi-Furnished,3,3,1,5,0,2,Covered,Yes,"Pool, Clubhouse",East,Builder,Immediate
255,Delhi,Delhi,Janakpuri,Builder_Floor,2,1056,58.98,5661,2008,Semi-Furnished,0,2,17,4,2,3,Covered,No,"Community Hall, Clubhouse, Lift",West,Owner,1 Month
256,Delhi,Delhi,South Extension,Apartment,2,639,104.42,16164,2014,Semi-Furnished,2,4,11,1,3,3,Covered,No,Clubhouse,West,Agent,3+ Months
257,Delhi,Delhi,Pitampura,Builder_Floor,3,1474,104.64,6673,2024,Unfurnished,1,6,1,1,1,3,Covered,Yes,Gym,South,Agent,1 Month
258,Delhi,Delhi,Dwarka,Apartment,1,426,20.92,4911,2006,Furnished,1,1,19,6,2,2,Open,Yes,"Garden, Lift",North,Builder,1 Month
259,Delhi,Delhi,South Extension,Builder_Floor,2,927,104.91,11238,2012,Furnished,2,6,13,1,1,1,Covered,Yes,Community Hall,South,Owner,Immediate
260,Delhi,Delhi,Dwarka,Apartment,2,874,48.31,5530,2011,Semi-Furnished,1,2,14,8,5,3,Open,Yes,"Community Hall, Pool, Power Backup",East,Owner,3+ Months
261,Delhi,Delhi,Vasant Kunj,Villa,3,1262,212.78,16773,2010,Semi-Furnished,0,3,15,4,3,2,Open,Yes,Community Hall,East,Owner,Immediate
262,Delhi,Delhi,Gurgaon MG Road,Apartment,2,1001,148.54,15328,2010,Unfurnished,0,1,15,7,1,3,Open,Yes,"Gym, Clubhouse",South,Agent,Immediate
263,Delhi,Delhi,Dwarka,Builder_Floor,3,1270,55.29,4539,2017,Unfurnished,0,5,8,4,2,2,Covered,No,,North,Owner,Immediate
264,Delhi,Delhi,South Extension,Apartment,3,1404,217.84,15814,2004,Unfurnished,3,6,21,0,3,2,Covered,Yes,"CCTV, Gym",North,Owner,1 Month
265,Delhi,Delhi,Punjabi Bagh,Builder_Floor,3,1467,141.61,10426,1994,Semi-Furnished,4,4,31,2,7,2,Open,No,"Playground, Power Backup",West,Owner,1 Month
266,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1110,125.73,12340,2015,Unfurnished,2,7,10,3,5,1,Open,No,"Lift, Pool",South,Owner,Immediate
267,Delhi,Delhi,Vasant Kunj,Independent_House,3,1472,209.05,14886,2009,Semi-Furnished,2,3,16,2,3,2,Open,Yes,Garden,South,Owner,2 Months
268,Delhi,Delhi,Rohini,Builder_Floor,2,975,62.27,7915,1993,Unfurnished,3,8,32,2,6,2,Covered,Yes,Gym,South,Builder,Immediate
269,Delhi,Delhi,Greater Kailash,Apartment,2,1005,154.72,16500,1996,Semi-Furnished,0,1,29,3,3,2,Covered,No,"Playground, Garden, Community Hall",East,Agent,3+ Months
270,Delhi,Delhi,Rohini,Builder_Floor,2,996,62.92,6573,2017,Semi-Furnished,2,3,8,2,4,2,Covered,Yes,,West,Owner,Immediate
271,Delhi,Delhi,Karol Bagh,Apartment,2,879,63.18,8011,2007,Unfurnished,0,4,18,1,0,1,Open,No,,North,Agent,2 Months
272,Delhi,Delhi,Vasant Kunj,Apartment,4,1904,319.92,17523,2003,Unfurnished,4,6,22,0,5,2,No,Yes,"Garden, Lift",West,Owner,1 Month
273,Delhi,Delhi,Punjabi Bagh,Apartment,2,1078,125.16,9986,2022,Furnished,2,6,3,4,2,1,Covered,No,"Garden, Community Hall, Clubhouse",South,Owner,3+ Months
274,Delhi,Delhi,Pitampura,Builder_Floor,5,2481,163.7,6037,2020,Unfurnished,0,1,5,1,4,3,Covered,Yes,"Clubhouse, Pool",South,Owner,1 Month
275,Delhi,Delhi,Greater Kailash,Independent_House,4,2147,252.03,14505,1992,Unfurnished,5,5,33,3,3,2,Open,No,"Playground, Garden",West,Owner,Immediate
276,Delhi,Delhi,Pitampura,Apartment,4,1357,71.87,5531,2014,Unfurnished,1,5,11,4,3,2,Open,Yes,"Power Backup, Pool",South,Owner,Immediate
277,Delhi,Delhi,Gurgaon MG Road,Apartment,2,812,108.59,14148,2000,Semi-Furnished,2,2,25,7,4,2,Covered,Yes,"Gym, Power Backup, Lift",West,Owner,Immediate
278,Delhi,Delhi,Vasant Kunj,Apartment,3,1311,197.52,17431,1998,Unfurnished,1,2,27,3,2,2,Covered,Yes,"Pool, Garden, Power Backup",South,Owner,Immediate
279,Delhi,Delhi,Mayur Vihar,Independent_House,3,1113,67.93,6469,2008,Unfurnished,1,4,17,1,1,2,Covered,Yes,"Clubhouse, CCTV",South,Builder,2 Months
280,Delhi,Delhi,Rohini,Apartment,3,1303,80.72,7040,2011,Unfurnished,4,8,14,4,1,1,Covered,Yes,Pool,South,Owner,3+ Months
281,Delhi,Delhi,Pitampura,Apartment,4,1983,106.16,5636,2001,Semi-Furnished,4,8,24,3,1,1,Open,Yes,Gym,North,Owner,Immediate
282,Delhi,Delhi,Vasant Kunj,Independent_House,4,2023,259.7,12782,2017,Unfurnished,2,2,8,2,3,2,Covered,No,"Power Backup, CCTV",East,Owner,1 Month
283,Delhi,Delhi,Punjabi Bagh,Apartment,3,1536,115.58,8294,1998,Semi-Furnished,1,1,27,1,3,2,Open,Yes,"Clubhouse, Pool",North,Owner,Immediate
284,Delhi,Delhi,Saket,Apartment,3,1351,131.7,9047,2010,Semi-Furnished,0,1,15,3,0,2,Open,Yes,Community Hall,West,Owner,1 Month
285,Delhi,Delhi,Other,Apartment,2,871,48.91,4881,2020,Furnished,2,6,5,4,2,2,No,Yes,"CCTV, Garden",North,Builder,Immediate
286,Delhi,Delhi,Pitampura,Apartment,2,878,67.78,7655,2015,Unfurnished,2,6,10,4,2,2,Open,Yes,"Pool, Gym",South,Owner,1 Month
287,Delhi,Delhi,Dwarka,Apartment,2,780,33.5,4807,1992,Unfurnished,1,5,33,2,1,2,Covered,No,"Pool, Garden, Lift",West,Owner,Immediate
288,Delhi,Delhi,Pitampura,Apartment,4,2065,139.92,7764,1992,Unfurnished,4,8,33,2,1,2,Open,No,Lift,South,Owner,3+ Months
289,Delhi,Delhi,Dwarka,Apartment,2,892,50.05,5634,2015,Semi-Furnished,0,4,10,3,4,1,Open,No,"Community Hall, Playground, Lift",East,Owner,2 Months
290,Delhi,Delhi,Lajpat Nagar,Apartment,5,2166,224.55,10983,2015,Unfurnished,4,5,10,4,5,2,Covered,Yes,"Playground, Lift, Pool",East,Agent,2 Months
291,Delhi,Delhi,Karol Bagh,Villa,3,1211,113.93,9187,2020,Unfurnished,2,5,5,2,2,2,Open,No,"Power Backup, Gym, Garden",North,Owner,1 Month
292,Delhi,Delhi,Lajpat Nagar,Builder_Floor,3,1230,114.4,10463,2016,Unfurnished,4,8,9,5,2,1,Open,Yes,Gym,West,Owner,2 Months
293,Delhi,Delhi,Dwarka,Apartment,4,1909,116.46,5973,2012,Semi-Furnished,4,6,13,3,5,1,Open,No,"Clubhouse, Power Backup, Lift, Gym",South,Builder,2 Months
294,Delhi,Delhi,Lajpat Nagar,Apartment,2,1059,109.12,9517,2012,Furnished,0,1,13,2,2,3,Open,No,"Pool, Community Hall, CCTV, Clubhouse",East,Owner,Immediate
295,Delhi,Delhi,Other,Independent_House,4,1938,72.09,3471,2021,Furnished,6,10,4,1,1,2,Covered,Yes,Pool,West,Owner,Immediate
296,Delhi,Delhi,Gurgaon MG Road,Apartment,2,952,142.38,15945,2001,Semi-Furnished,0,5,24,1,0,2,Covered,Yes,"Clubhouse, CCTV, Playground, Pool",East,Owner,2 Months
297,Delhi,Delhi,Rohini,Apartment,2,961,48.77,5151,2011,Semi-Furnished,3,6,14,1,2,1,Open,Yes,"CCTV, Playground",West,Owner,Immediate
298,Delhi,Delhi,Karol Bagh,Apartment,2,964,80.47,9230,2007,Unfurnished,3,6,18,1,5,1,Open,No,"Power Backup, Pool",South,Owner,Immediate
299,Delhi,Delhi,Connaught Place,Apartment,3,1421,276.0,20185,2010,Unfurnished,2,4,15,2,3,2,Open,Yes,"Garden, Pool",South,Agent,Immediate
300,Delhi,Delhi,Vasant Kunj,Apartment,3,1426,165.19,11986,2013,Semi-Furnished,4,6,12,3,2,2,Covered,Yes,Clubhouse,South,Agent,Immediate
301,Delhi,Delhi,Janakpuri,Builder_Floor,3,1536,85.62,5869,2018,Unfurnished,3,7,7,0,2,2,Open,Yes,Garden,East,Owner,1 Month
302,Delhi,Delhi,Noida Sec 18,Apartment,4,1925,110.1,5968,2011,Semi-Furnished,2,7,14,3,2,2,Covered,No,Playground,West,Builder,3+ Months
303,Delhi,Delhi,Punjabi Bagh,Apartment,3,1386,91.19,7277,2000,Furnished,0,1,25,3,3,2,Open,No,"Gym, Clubhouse, Community Hall",West,Owner,Immediate
304,Delhi,Delhi,Connaught Place,Apartment,3,1200,246.0,20848,2015,Unfurnished,0,1,10,4,1,2,Covered,No,"CCTV, Playground, Gym",South,Builder,Immediate
305,Delhi,Delhi,Dwarka,Apartment,3,1329,63.63,5515,1992,Unfurnished,2,5,33,1,2,2,Open,No,"Community Hall, Power Backup",South,Agent,1 Month
306,Delhi,Delhi,Rohini,Apartment,3,1369,75.59,5525,2017,Unfurnished,4,6,8,2,2,3,Covered,Yes,"Gym, Power Backup",East,Owner,Immediate
307,Delhi,Delhi,Janakpuri,Builder_Floor,1,569,35.35,6698,1998,Semi-Furnished,1,5,27,3,0,1,No,No,"Power Backup, Playground",North,Builder,1 Month
308,Delhi,Delhi,Vasant Kunj,Apartment,4,1614,186.36,12445,2002,Semi-Furnished,4,7,23,2,1,2,Covered,No,"CCTV, Community Hall, Gym, Garden",North,Owner,Immediate
309,Delhi,Delhi,Punjabi Bagh,Builder_Floor,4,1833,215.55,10935,2007,Semi-Furnished,5,9,18,4,5,3,Covered,No,"Garden, Community Hall, Power Backup",North,Owner,1 Month
310,Delhi,Delhi,Janakpuri,Apartment,3,1354,88.82,7780,1991,Furnished,4,4,34,4,2,1,Covered,Yes,"Power Backup, Pool, Gym",North,Owner,Immediate
311,Delhi,Delhi,Greater Kailash,Builder_Floor,2,714,94.7,13447,2013,Semi-Furnished,0,2,12,6,1,1,Open,Yes,Playground,West,Owner,Immediate
312,Delhi,Delhi,Rohini,Builder_Floor,4,1865,104.02,6216,1990,Furnished,6,11,35,4,3,1,Open,Yes,"Pool, Clubhouse, Power Backup, Lift",North,Owner,3+ Months
313,Delhi,Delhi,Gurgaon MG Road,Apartment,3,1283,148.0,12246,2010,Furnished,0,5,15,4,4,3,Open,Yes,Playground,South,Owner,Immediate
314,Delhi,Delhi,Pitampura,Apartment,5,2214,149.29,6801,2017,Semi-Furnished,2,4,8,1,2,2,Covered,Yes,Pool,West,Owner,Immediate
